1000011603240013            PPMANSOURI                      RIDHA                    19610121TUNMS15 Route de Megrine                                                             Ariana              53163ARI002168799612002167480646ridha.mansouri@email.tn                           STB                                     ARCHITECTE                    000367806YMM52V20280104NN20061116A6361410014000000004413672000000002206836          
1000011798973354            PPZOUARI                        MEHDI                    19760529TUNMS7 Impasse des Oliviers                  Bloc A                                  Manouba             60424MAN002162738581002167518902mehdi.zouari@email.tn                             BNA                                     JOURNALISTE                   000242089YMM91V20250124NN20160924A9624600047000000003873424000000000726267          
1000011804940129            PPSELLAMI                       RAOUDHA                  19850120TUNFM78 Avenue Jugurtha                      Villa                                   Ben Arous           35465BAR002169739687002167129302raoudha.sellami@email.tn                          GROUPE DELICE DANONE                    INFIRMIER                     000179066YMM73V20251119NN20171115A2209360015000000004297584000000000358132          
1000011964319171            PPTRABELSI                      SAMI                     19870827TUNMM8 Rue Ibn Khaldoun                      Appartement 3B                          Ariana              73465ARI002167628679002167376674sami.trabelsi@email.tn                            ARTISAN INDEPENDANT                     CHEF DE PROJET                000317738YMM10V20250902NN20090109A6408280003000000006354760000000000635476          
1000012012594468            PPDRIDI                         EMNA                     19951223TUNFS15 Route de Megrine                     Etage 2                                 Gabes               40834GAB002165255907002167778339emna.dridi@email.tn                               CABINET MEDICAL                         PDG                           002319661YPR70V20260518NN20050715A4632510041000000018557288000000009278644          
1000012114951801            PPAYARI                         RAOUDHA                  19730529TUNFM6 Rue de Carthage                       Bloc A                                  Kairouan            08850KAI002163910904002167469468raoudha.ayari@email.tn                            TUNISIE TELECOM                         INGENIEUR SYSTEMES            003680028YPR48V20250623NN20190418A1784650038000000033120252000000018400140          
1000012236029610            PPBENNANI                       SAMI                     19830406TUNMD9 Rue de Tunis                          Lot 5                                   Kebili              43762KEB002166268898002167759601sami.bennani@email.tn                             PHARMACIE CENTRALE                      CHEF DE PROJET                000256279YMM99V20251115NN20120117A6619570023000000003587906000000001281395          
1000012322154777            PPHAMROUNI                      RANIA                    19820417TUNFM21 Rue Charles de Gaulle                Villa                                   Ariana              29183ARI002166399572002167248846rania.hamrouni@email.tn                           TUNISIE TELECOM                         ARCHITECTE                    000336511YMM07V20260617NN20140126A6829590048000000005047665000000000673022          
1000012409277097            PPBENSALAH                      YASSINE                  19741210TUNMS9 Rue de Tunis                          Etage 2                                 Gafsa               83614GAF002163127958002167976977yassine.bensalah@email.tn                         TUNISAIR                                DIRECTEUR COMMERCIAL          000578629NMB09V20280815NN20240102A4476550008000000005207661000000002893145          
1000012567588957            PPBENABDALLAH                   RAOUDHA                  19570824TUNFM27 Avenue de la Republique              Appartement 3B                          Sousse              29143SOU002164511899002167461342raoudha.benabdallah@email.tn                      PHARMACIE CENTRALE                      INFIRMIER                     000536332YMB79V20260828NN20150930A3933660025000000006435984000000002681660          
1000012603621269            PPMEDIOUNI                      OUSSAMA                  19890425TUNMM55 Avenue Mongi Slim                    Bloc A                                  Sidi Bouzid         64527SBZ002166617547002167949005oussama.mediouni@email.tn                         STEG SOCIETE TUNISIENNE DE L ELECTRICITETECHNICIEN MAINTENANCE        000244275NMM77V20260730NN20161116A7123560015000000003175575000000000488550          
1000012799926537            PPMEDIOUNI                      AMINE                    19600107TUNMM6 Rue de Carthage                       Villa                                   Monastir            47504MON002164331523002167295447amine.mediouni@email.tn                           GROUPE SELLAMI IMMOBILIER               PDG                           000338105YMM04V20261222NN20170818I9773400032000000005747785000000001014315          
1000012881753812            PPKHELIFA                       MOHAMED                  19740818TUNMS3 Impasse El Manar                                                              Siliana             81495SIL002164704009002167218925mohamed.khelifa@email.tn                          ARTISAN INDEPENDANT                     ARCHITECTE                    000319653YMM19V20251018NN20240421A1760540024000000006393060000000001917918          
1000012922139813            PPOUALI                         INES                     19940312TUNFM3 Impasse El Manar                      Lot 5                                   Siliana             23833SIL002169542731002167598653ines.ouali@email.tn                               GROUPE SELLAMI IMMOBILIER               INGENIEUR CIVIL               000241934YMM94V20250918NY20200929I5106230050000000002177406000000000725802          
1000013067596831            PPKARRAY                        OUSSAMA                  19670814TUNMM7 Impasse des Oliviers                  Appartement 3B                          Sousse              42879SOU002164253346002167148857oussama.karray@email.tn                           ENTREPRISE INDIVIDUELLE                 ARCHITECTE                    000326029YMM34V20281120NN20070605A1504860025000000007172638000000002282203          
1000013151829941            PPABDELLI                       TAREK                    19860706TUNMM44 Avenue de la Liberte                 Bloc A                                  Gabes               86323GAB002165027720002167272892tarek.abdelli@email.tn                            CABINET D AVOCAT                        PHARMACIEN                    000535035YMB41V20250803NN20130603A1786450036000000005350350000000002140140          
1000013258891237            PPBELHAJ                        MANEL                    19691020TUNFM27 Avenue de la Republique              Appartement 3B                          Ariana              14272ARI002166443876002167344856manel.belhaj@email.tn                             GROUPE BAYAHI                           CADRE BANCAIRE                000433181YMM37V20250716NN20231103A1571520024000000003465448000000002165905          
1000013304454186            PPKARRAY                        SALMA                    19730726TUNFS23 Avenue des Jasmins                                                           Kairouan            16139KAI002166138649002167666839salma.karray@email.tn                             GROUPE DELICE DANONE                    ASSISTANT ADMINISTRATIF       000777877YMB70V20270130NN20141231A5611010030000000012446032000000002333631          
1000013412503440            PPKARRAY                        FARES                    19851104TUNMM27 Avenue de la Republique              Villa                                   Beja                73561BEJ002162818509002167649456fares.karray@email.tn                             ENTREPRISE INDIVIDUELLE                 CHAUFFEUR                     000430763YMM61V20260428NN20240226A6264910037000000010338312000000003446104          
1000013524203422            PPBACCOUCHE                     YASSINE                  19691230TUNMW15 Route de Megrine                     Appartement 3B                          Ariana              56492ARI002163051844002167730468yassine.baccouche@email.tn                        GROUPE BAYAHI                           COMPTABLE                     000461976YMM94V20250518NN20170520A3896170034000000010163472000000003695808          
1000013621084652            PPMABROUK                       RANIA                    19680418TUNFM18 Avenue de France                                                             Manouba             74752MAN002163355470002167479984rania.mabrouk@email.tn                            COMMERCE DETAIL                         GERANT BOUTIQUE               001420538YMB50V20280317NN20110307A7482760039000000028410760000000002841076          
1000013707615722            PPBOUAZIZ                       MANEL                    19970819TUNFD55 Avenue Mongi Slim                                                            Siliana             40722SIL002166173490002167470343manel.bouaziz@email.tn                            ENTREPRISE INDIVIDUELLE                 ASSISTANT ADMINISTRATIF       001218119YMB30V20270627NN20210507A7769130006000000017053666000000006090595          
1000013870323646            PPABDELLI                       RAOUDHA                  19880718TUNFM67 Avenue Taieb Mhiri                   Appartement 3B                          Ben Arous           41779BAR002168802091002167676767raoudha.abdelli@email.tn                          OOREDOO TUNISIE                         PROFESSEUR UNIVERSITE         001422047YMB23V20260216NN20150329A4778800046000000019908658000000005688188          
1000013986283260            PPBENABDALLAH                   ISLEM                    19660211TUNFM6 Rue de Carthage                       Etage 2                                 Kairouan            78862KAI002167987498002167297935islem.benabdallah@email.tn                        COMMERCE DETAIL                         ASSISTANT ADMINISTRATIF       000333374YMM34V20281111NN20060211A7000560050000000004667236000000002666992          
1000014037115786            PPGHARBI                        AYMEN                    19910927TUNMM33 Avenue Hedi Chaker                                                           Kairouan            18342KAI002164324659002167014199aymen.gharbi@email.tn                             GROUPE SELLAMI IMMOBILIER               DIRECTEUR COMMERCIAL          000310148YMM91V20270518NN20150419A5893680020000000007443552000000002481184          
1000014189899843            PPDAOUD                         AHMED                    19880728TUNMM89 Boulevard 9 Avril                    Villa                                   Kef                 40121KEF002163450954002167808222ahmed.daoud@email.tn                              TUNISIE TELECOM                         TECHNICIEN MAINTENANCE        002863723YPR34V20280827NN20220303A1595320039000000057274460000000020046061          
1000014288966375            PPBELHAJ                        FETHI                    19990815TUNMW78 Avenue Jugurtha                      Bloc A                                  Monastir            51891MON002162474043002167978151fethi.belhaj@email.tn                             ATTIJARI BANK                           PDG                           000859836YMB29V20280731NN20200126A4147770011000000011177868000000003439344          
1000014398332902            PPTLILI                         FETHI                    19710604TUNMD12 Rue du 7 Novembre                    Lot 5                                   Ben Arous           30131BAR002166768533002167374682fethi.tlili@email.tn                              CIMENT DE BIZERTE                       GERANT SOCIETE                000323705YMM75V20250830NN20180202A7508030005000000007445215000000000971115          
1000014456446317            PPAYARI                         ISLEM                    19591107TUNFM8 Rue Ibn Khaldoun                      Appartement 3B                          Bizerte             45914BIZ002167492079002167955300islem.ayari@email.tn                              CABINET D AVOCAT                        MEDECIN GENERALISTE           000244558YMM63V20251229NN20150221A8981690050000000003179254000000001467348          
1000014583474074            PPOUALI                         SONIA                    19931128TUNFM9 Rue de Tunis                          Bloc A                                  Kairouan            51242KAI002162062668002167063292sonia.ouali@email.tn                              SONEDE                                  EXPERT COMPTABLE              001496219NMB42V20271224NN20190121A3372560045000000028428161000000005984876          
1000014623417070            PPAYARI                         ISLEM                    19601109TUNFM23 Avenue des Jasmins                   Etage 2                                 Sfax                96398SFX002168983192002167879323islem.ayari@email.tn                              ARTISAN INDEPENDANT                     CADRE BANCAIRE                000640288YMB63V20260121NN20230319A3395130015000000007683456000000001920864          
1000014796443580            PPJLASSI                        YASSINE                  19580509TUNMM5 Rue Pierre Curie                      Etage 2                                 Sidi Bouzid         82675SBZ002162652123002167996439yassine.jlassi@email.tn                           MINISTERE DES FINANCES                  INGENIEUR CIVIL               000160350NMM15V20270218NN20200928A8289610044000000001282800000000000641400          
1000014837235719            PPKILANI                        AYMEN                    19670422TUNMM44 Avenue de la Liberte                 Villa                                   Kebili              81962KEB002163580206002167474303aymen.kilani@email.tn                             ORANGE TUNISIE                          DEVELOPPEUR INFORMATIQUE      000254148YMM34V20260218NN20080806A6204650014000000005845404000000001016592          
1000014915821786            PPHAMROUNI                      AYMEN                    19990430TUNMS7 Impasse des Oliviers                  Villa                                   Ben Arous           95838BAR002163359497002167429315aymen.hamrouni@email.tn                           STB                                     CHEF DE PROJET                000305200YMM07V20251224NN20130129A4278970028000000003357200000000000610400          
1000015090034004            PPOUALI                         AHMED                    19700419TUNMM104 Rue de Sfax                         Villa                                   Jendouba            97084JEN002163247571002167625156ahmed.ouali@email.tn                              ENTREPRISE INDIVIDUELLE                 TECHNICIEN MAINTENANCE        000360122YMM59V20270301NN20140617A9356200011000000003961342000000001080366          
1000015156838294            PPKARRAY                        MOEZ                     19980421TUNMM33 Avenue Hedi Chaker                   Bloc A                                  Zaghouan            81127ZAG002167096928002167601629moez.karray@email.tn                              BIAT                                    DIRECTEUR ADJOINT             001422694YMB17V20270927NN20060112A7867890021000000011381552000000009958858          
1000015270672379            PPMAALEJ                        AYMEN                    20011206TUNMM89 Boulevard 9 Avril                                                            Mahdia              87732MAH002165336343002167808543aymen.maalej@email.tn                             CABINET MEDICAL                         INGENIEUR CIVIL               000351786YMM72V20280609NN20080709A5920850032000000004573218000000000703572          
1000015338333618            PPMAALEJ                        MERIEM                   19590708TUNFM42 Rue d Espagne                        Lot 5                                   Monastir            53858MON002165154116002167132255meriem.maalej@email.tn                            CABINET D AVOCAT                        INFIRMIER                     000969865YMB64V20250901NN20050526A5323680003000000007758920000000007758920          
1000015488858385            PPGHARBI                        ISLEM                    19951206TUNFD55 Avenue Mongi Slim                                                            Beja                60566BEJ002166455661002167939777islem.gharbi@email.tn                             GROUPE LOUKIL                           DIRECTRICE GENERALE           000494544YMM58V20280911NN20230813A9387690019000000011869056000000001978176          
1000015519850770            PPABDELLI                       MOEZ                     19910918TUNMS89 Boulevard 9 Avril                    Appartement 3B                          Bizerte             16826BIZ002167273367002167361699moez.abdelli@email.tn                             CABINET D AVOCAT                        COMPTABLE                     001251606YMB97V20280720NN20220427A5796050043000000030038544000000003754818          
1000015675252780            PMCHAOUACHI                     SLIM                     19931030TUNMM3 Impasse El Manar                      Villa                                   Zaghouan            91677ZAG002169765225002167291336slim.chaouachi@email.tn                           CIMENT DE BIZERTE                       COMPTABLE                     000353112YMM78V20271030NN20180829A8994070016000000005649792000000001765560          
1000015719546206            PMOUALI                         AIDA                     19920111TUNFM56 Avenue Bourguiba                     Villa                                   Kef                 92946KEF002169352527002167526654aida.ouali@email.tn                               ATTIJARI BANK                           JOURNALISTE                   002411600YPR80V20281107NN20201207A2864500033000000043408800000000016881200          
1000015879222933            PPBENMOHAMED                    WAFA                     19920614TUNFM42 Rue d Espagne                        Etage 2                                 Mahdia              02673MAH002169015963002167178627wafa.benmohamed@email.tn                          BANQUE CENTRALE DE TUNISIE              COMMERCANT                    000179677YMM97V20260810NN20060524A4094770014000000001617093000000000718708          
1000015987854901            PPKHELIFA                       HAMDI                    19891121TUNMS21 Rue Charles de Gaulle                Etage 2                                 Tozeur              88096TOZ002162630553002167640189hamdi.khelifa@email.tn                            ENSEIGNANT SECONDAIRE                   CADRE BANCAIRE                002811365YPR07V20260530NN20240419A9703000015000000053415935000000022490920          
1000016040483865            PPFERCHICHI                     FETHI                    19950407TUNMS33 Avenue Hedi Chaker                                                           Zaghouan            23779ZAG002168896735002167200242fethi.ferchichi@email.tn                          ENSEIGNANT SECONDAIRE                   INGENIEUR SYSTEMES            000441817YMM21V20260607YN20080622A4383020039000000003976353000000003534536          
1000016110781894            PMKHEMIRI                       RYM                      19830708TUNFM31 Boulevard du Lac                     Villa                                   Ben Arous           67209BAR002164139034002167697816rym.khemiri@email.tn                              SONEDE                                  GERANT BOUTIQUE               000333187YMM28V20261110NN20211118A5979230036000000002665496000000000666374          
1000016206352233            PPBOUAZIZ                       MERIEM                   19831017TUNFM44 Avenue de la Liberte                 Bloc A                                  Jendouba            71809JEN002165796066002167041449meriem.bouaziz@email.tn                           STEG SOCIETE TUNISIENNE DE L ELECTRICITECOMPTABLE                     001039292YMB58V20260831NN20160711A2006170011000000008314336000000007275044          
1000016314948820            PPZOUARI                        AYMEN                    19730611TUNMM21 Rue Charles de Gaulle                Lot 5                                   Mahdia              85746MAH002162967984002167257957aymen.zouari@email.tn                             BANQUE CENTRALE DE TUNISIE              INFIRMIER                     000539726YMB07V20260531NN20100208A5274330025000000011873972000000003778082          
1000016491368626            PPAMARA                         FATMA                    19650812TUNFM5 Rue Pierre Curie                      Lot 5                                   Medenine            09288MED002169859897002167076364fatma.amara@email.tn                              ATTIJARI BANK                           GERANT SOCIETE                000413631YMM88V20250627NN20130722A7928180002000000009513513000000001240893          
1000016574245898            PPBENABDALLAH                   FETHI                    19810618TUNMD8 Rue Ibn Khaldoun                      Etage 2                                 Gafsa               96594GAF002167008072002167018706fethi.benabdallah@email.tn                        SONEDE                                  GERANT SOCIETE                000214610NMM74V20280106NN20090917A8612000023000000003004540000000001073050          
1000016630633659            PMSOUSSI                        MOEZ                     19770903TUNMS31 Boulevard du Lac                     Lot 5                                   Gabes               08128GAB002169366554002167773874moez.soussi@email.tn                              STB                                     GERANT BOUTIQUE               000185317YMM26V20270925NN20200122A2049040019000000001853170000000000555951          
1000016794074374            PPAYARI                         INES                     19680902TUNFM55 Avenue Mongi Slim                    Etage 2                                 Mahdia              23103MAH002162064852002167525487ines.ayari@email.tn                               GROUPE SELLAMI IMMOBILIER               DEVELOPPEUR INFORMATIQUE      000485983YMM47V20261111NN20130117A6106260036000000005345813000000001457949          
1000016873292089            PPOUALI                         AMINE                    19720815TUNMS5 Rue Pierre Curie                                                              Kebili              10882KEB002162250051002167850904amine.ouali@email.tn                              STB                                     DIRECTEUR ADJOINT             001107021YMB76V20250317NN20170208A9128530010000000021033399000000005535105          
1000016968259613            PPGHRAB                         NESRINE                  20001016TUNFS55 Avenue Mongi Slim                    Villa                                   Tunis               87858TUN002165206203002167278239nesrine.ghrab@email.tn                            GROUPE LOUKIL                           CHAUFFEUR                     000233478YMM73V20251027NN20130118A8984610032000000003502170000000000466956          
1000017070509378            PPGHARBI                        MOHAMED                  19870530TUNMM104 Rue de Sfax                                                                 Ariana              86003ARI002166349608002167173182mohamed.gharbi@email.tn                           ATTIJARI BANK                           CHAUFFEUR                     000293390YMM34V20280313NN20130312A9760520005000000007041360000000001173560          
1000017148365168            PPBENABDALLAH                   SLIM                     19851215TUNMM3 Impasse El Manar                      Villa                                   Tunis               66776TUN002163865201002167738027slim.benabdallah@email.tn                         GROUPE POULINA                          CHEF DE PROJET                000487367YMM20V20270112NN20191030A9505760022000000005361037000000002436835          
1000017287873663            PPBENALI                        SALMA                    19911112TUNFS22 Rue de Marseille                     Appartement 3B                          Gabes               78640GAB002164162638002167226029salma.benali@email.tn                             STB                                     CHAUFFEUR                     000450033YMM22V20260104NN20170823A8545000047000000007650561000000000900066          
1000017330442512            PPBENALI                        RYM                      19911108TUNFM18 Avenue de France                     Appartement 3B                          Medenine            87461MED002168855907002167443792rym.benali@email.tn                               GROUPE POULINA                          JOURNALISTE                   000387748YMM09V20270301NN20160922A6288590044000000008142708000000003101984          
1000017483510102            PPBENMOHAMED                    MOEZ                     19580703TUNMM42 Rue d Espagne                        Villa                                   Manouba             13214MAN002168472528002167218655moez.benmohamed@email.tn                          BIAT                                    GERANT BOUTIQUE               001440540YMB87V20271206NN20200825A3406330031000000028810800000000005762160          
1000017535160831            PPOUALI                         TAREK                    19971021TUNMM7 Impasse des Oliviers                  Etage 2                                 Medenine            72267MED002167484763002167432524tarek.ouali@email.tn                              GROUPE BAYAHI                           DIRECTEUR ADJOINT             001327769NMB67V20250115NN20230115A4798670007000000015933228000000006638845          
1000017657849468            PPMEDIOUNI                      MAYSSA                   19871021TUNFM33 Avenue Hedi Chaker                   Bloc A                                  Bizerte             55162BIZ002169410227002167935434mayssa.mediouni@email.tn                          GROUPE DELICE DANONE                    AVOCAT                        000440933YMM40V20281215NN20240517A8841400015000000009700526000000003527464          
1000017769228715            PPGHARBI                        YASSINE                  19901208TUNMM42 Rue d Espagne                        Villa                                   Tozeur              90727TOZ002162698640002167269673yassine.gharbi@email.tn                           ENSEIGNANT SECONDAIRE                   DENTISTE                      000197756YMM61P20270611NN20130426A1395890047000000003955120000000000988780          
1000017824524492            PPCHAOUACHI                     MANEL                    19990509TUNFM15 Route de Megrine                     Lot 5                                   Kasserine           38487KAS002164613843002167056387manel.chaouachi@email.tn                          AGIL ENERGIE                            DIRECTRICE GENERALE           000271462YMM87V20260505NN20061213B9175460026000000005157778000000001900234          
1000017999908471            PPBENSALAH                      SLIM                     19610226TUNMD42 Rue d Espagne                        Etage 2                                 Kebili              74284KEB002169823986002167584006slim.bensalah@email.tn                            CABINET MEDICAL                         COMPTABLE                     000467909YMM59P20280323YN20160510A1759020033000000007954453000000001871636          
1000018094172854            PMTLILI                         WAFA                     19940921TUNFD18 Avenue de France                     Bloc A                                  Beja                45520BEJ002168158559002167772960wafa.tlili@email.tn                               TUNISAIR                                GERANT SOCIETE                000210958YMM49V20260328NN20120131A4702480034000000001687664000000001476706          
1000018154543563            PPHAMROUNI                      MEHDI                    19850906TUNMS31 Boulevard du Lac                     Bloc A                                  Siliana             47338SIL002164933544002167962530mehdi.hamrouni@email.tn                           PHARMACIE CENTRALE                      AVOCAT                        002297620YPR26V20260511NN20090720A9769600040000000043654780000000006892860          
1000018283386462            PPABDELLI                       KARIM                    19550806TUNMM42 Rue d Espagne                                                                Kairouan            49653KAI002166233454002167826010karim.abdelli@email.tn                            TUNISAIR                                GERANT SOCIETE                000245877YMM66V20260331NN20161016A6015540035000000002212893000000001475262          
1000018394716799            PPSELLAMI                       HICHEM                   20010628TUNMM21 Rue Charles de Gaulle                                                        Tunis               89356TUN002164828670002167636574hichem.sellami@email.tn                           TUNISAIR                                ENSEIGNANT                    000471272YMM24V20260501NN20120911A6229980028000000006597808000000002356360          
1000018438531240            PPBENABDALLAH                   NOUR                     19950609TUNFS8 Rue Ibn Khaldoun                      Villa                                   Gafsa               30958GAF002163340428002167452899nour.benabdallah@email.tn                         AGIL ENERGIE                            CHEF DE PROJET                000349692YMM95V20250120NN20240120A6599210047000000006294456000000002797536          
1000018554472598            PPCHAOUACHI                     WAFA                     19631118TUNFM22 Rue de Marseille                     Appartement 3B                          Jendouba            63460JEN002163292542002167754731wafa.chaouachi@email.tn                           CIMENT DE BIZERTE                       TECHNICIEN MAINTENANCE        000338904YMM33V20270424NN20180801A7038690042000000004405752000000002711232          
1000018666430302            PPDAOUD                         HAJER                    19950205TUNFM9 Rue de Tunis                          Villa                                   Kef                 61784KEF002163944121002167281145hajer.daoud@email.tn                              STB                                     DEVELOPPEUR INFORMATIQUE      003269226YPR74V20250527NN20120113A4055090046000000052307616000000019615356          
1000018779775038            PPJLASSI                        AIDA                     20010926TUNFD27 Avenue de la Republique              Appartement 3B                          Zaghouan            04027ZAG002163678257002167393639aida.jlassi@email.tn                              BNA                                     DIRECTEUR COMMERCIAL          001835815YPR51V20250511NN20060317A5162970034000000018358150000000003671630          
1000018842523026            PPAMARA                         KARIM                    19750730TUNMS23 Avenue des Jasmins                   Bloc A                                  Tataouine           17569TAT002163761971002167883726karim.amara@email.tn                              ENTREPRISE INDIVIDUELLE                 AVOCAT                        000497890YMM42V20270815NN20110210A2416780045000000006472570000000002987340          
1000018942562039            PPMEDIOUNI                      ISLEM                    19860223TUNFM6 Rue de Carthage                                                               Sfax                41352SFX002166909460002167691563islem.mediouni@email.tn                           PHARMACIE CENTRALE                      MEDECIN GENERALISTE           000150048YMM98V20261206NN20200605I8921700031000000002550816000000000300096          
1000019001968781            PPKHELIFA                       SARRA                    19880709TUNFS42 Rue d Espagne                        Bloc A                                  Monastir            33754MON002164191366002167653847sarra.khelifa@email.tn                            ENTREPRISE INDIVIDUELLE                 COMMERCANT                    000191528YMM31V20280609NN20110522A6577830018000000004022088000000000574584          
1000019115811778            PPBENNANI                       FARES                    19951107TUNMM78 Avenue Jugurtha                      Lot 5                                   Medenine            65486MED002164520467002167537950fares.bennani@email.tn                            BANQUE CENTRALE DE TUNISIE              MEDECIN GENERALISTE           000430478NMM14V20250914NN20100323A1154400032000000006026692000000001721912          
1000019294541005            PPGHRAB                         NOUR                     19571105TUNFM8 Rue Ibn Khaldoun                                                              Jendouba            52435JEN002162958109002167911324nour.ghrab@email.tn                               GROUPE DELICE DANONE                    AVOCAT                        000281113YMM02V20260525NN20100718A1351380013000000006184486000000001967791          
1000019392461639            PPAMARA                         RIDHA                    19830101TUNMD31 Boulevard du Lac                     Lot 5                                   Kebili              06529KEB002169376337002167873969ridha.amara@email.tn                              ORANGE TUNISIE                          DIRECTEUR COMMERCIAL          000306664YMM07V20260323NN20140927A2754900018000000003373304000000001533320          
1000019493396361            PPBENMOHAMED                    MOHAMED                  19681126TUNMM7 Impasse des Oliviers                  Appartement 3B                          Zaghouan            66525ZAG002163226770002167567778mohamed.benmohamed@email.tn                       GROUPE LOUKIL                           DENTISTE                      000336393YMM90V20250808NN20170711A8934540023000000007400646000000002354751          
1000019534647879            PPOUALI                         NOUR                     19580717TUNFM104 Rue de Sfax                         Villa                                   Kef                 72137KEF002168577903002167318391nour.ouali@email.tn                               TUNISAIR                                AVOCAT                        000319701YMM36V20280511NN20060719A5712130019000000005115216000000001918206          
1000019651874366            PPDAOUD                         OUSSAMA                  19710824TUNMM89 Boulevard 9 Avril                    Etage 2                                 Medenine            32298MED002166304283002167106269oussama.daoud@email.tn                            BNA                                     GERANT BOUTIQUE               000699092YMB64V20251112NN20190518A2009320034000000006990920000000001398184          
1000019728122588            PPTRABELSI                      MOEZ                     19640808TUNMM44 Avenue de la Liberte                                                         Gabes               85115GAB002167215685002167821931moez.trabelsi@email.tn                            STEG SOCIETE TUNISIENNE DE L ELECTRICITEDIRECTRICE GENERALE           000768371NMB29V20250526YN20190916A9724960006000000016904162000000006146968          
1000019850535555            PPMABROUK                       WAFA                     19600325TUNFM78 Avenue Jugurtha                      Villa                                   Ariana              97246ARI002162944733002167509867wafa.mabrouk@email.tn                             TUNISIE TELECOM                         EXPERT COMPTABLE              001907347YPR30V20260124NN20171014A2875880036000000040054287000000013351429          
1000019995294720            PPGHRAB                         HAJER                    19930425TUNFM31 Boulevard du Lac                     Appartement 3B                          Sidi Bouzid         53632SBZ002168773871002167566252hajer.ghrab@email.tn                              BNA                                     AVOCAT                        000464528YMM46V20280201NN20130504A7640010028000000008361504000000002787168          
1000020049319528            PPTLILI                         MAROUEN                  19950803TUNMM9 Rue de Tunis                                                                  Kebili              05543KEB002165818255002167999524marouen.tlili@email.tn                            BANQUE CENTRALE DE TUNISIE              CHAUFFEUR                     000308251NMM29V20261007NN20200621A6805570033000000003699012000000000616502          
1000020136566111            PPOUALI                         NESRINE                  19871207TUNFM6 Rue de Carthage                       Appartement 3B                          Jendouba            40361JEN002163233529002167957118nesrine.ouali@email.tn                            ENSEIGNANT SECONDAIRE                   PDG                           001269933YMB42V20251221NN20201006A1999960039000000021588861000000002539866          
1000020245881018            PPCHAOUACHI                     SONIA                    19860319TUNFM27 Avenue de la Republique              Bloc A                                  Manouba             30716MAN002162153469002167641706sonia.chaouachi@email.tn                          MINISTERE DES FINANCES                  AGENT COMMERCIAL              000317413YMM20V20281130NN20210530B5672620049000000007617912000000000634826          
1000020318742113            PPMEJRI                         DORRA                    19850227TUNFS18 Avenue de France                     Lot 5                                   Ariana              72847ARI002167357854002167440499dorra.mejri@email.tn                              TUNISIE TELECOM                         COMMERCANT                    000218354YMM62V20270927NN20170803A8714030034000000003275310000000000655062          
1000020416103503            PPHAMROUNI                      INES                     19920208TUNFM55 Avenue Mongi Slim                    Appartement 3B                          Siliana             46157SIL002169970884002167040612ines.hamrouni@email.tn                            GROUPE LOUKIL                           AGENT COMMERCIAL              000333352YMM57V20270622NN20090624A2635680049000000003333520000000000666704          
1000020539612439            PPMEJRI                         HAMDI                    19560326TUNMM44 Avenue de la Liberte                 Etage 2                                 Sfax                62759SFX002162305320002167556796hamdi.mejri@email.tn                              GROUPE BAYAHI                           JOURNALISTE                   000256850YMM97V20270917NN20200804A1192810025000000006164400000000000513700          
1000020694486229            PPFERCHICHI                     MEHDI                    19790504TUNMS5 Rue Pierre Curie                                                              Ben Arous           51940BAR002165641466002167604347mehdi.ferchichi@email.tn                          COMMERCE DETAIL                         ENSEIGNANT                    000490478YMM49V20281224NN20240610A1922960012000000006866692000000002942868          
1000020772056927            PMBOUAZIZ                       MOHAMED                  19820510TUNMM9 Rue de Tunis                          Lot 5                                   Zaghouan            03408ZAG002166654401002167590412mohamed.bouaziz@email.tn                          CABINET MEDICAL                         DENTISTE                      000412800YMM08V20270304NN20050830I3938040015000000004953600000000001651200          
1000020870889565            PMAMARA                         KARIM                    19750528TUNMM18 Avenue de France                     Appartement 3B                          Mahdia              41944MAH002166419584002167753580karim.amara@email.tn                              SONEDE                                  MEDECIN GENERALISTE           000222654YMM88V20251010NN20161001A5509550050000000002671848000000001558578          
1000020975804948            PMMANSOURI                      NIDHAL                   20021025TUNMD44 Avenue de la Liberte                 Appartement 3B                          Siliana             20073SIL002162395718002167534668nidhal.mansouri@email.tn                          FONCTIONNAIRE                           CADRE BANCAIRE                000483891YMM36V20260120NN20220206B7469150018000000007258365000000002903346          
1000021093360759            PPHAMROUNI                      ANIS                     19971004TUNMS89 Boulevard 9 Avril                    Bloc A                                  Tozeur              86140TOZ002167019198002167308661anis.hamrouni@email.tn                            COMMERCE DETAIL                         COMMERCANT                    000222096YMM29V20250131NN20091229A3126860049000000003109344000000000444192          
1000021193323369            PPABDELLI                       SARRA                    19840224TUNFM6 Rue de Carthage                       Bloc A                                  Monastir            06482MON002167105295002167524954sarra.abdelli@email.tn                            ENSEIGNANT SECONDAIRE                   DIRECTRICE GENERALE           003898866YPR68V20281213NN20150217A1444760016000000093572784000000023393196          
1000021270273350            PPAMARA                         NABIL                    19590604TUNMS104 Rue de Sfax                         Bloc A                                  Kef                 38475KEF002168192096002167279318nabil.amara@email.tn                              FONCTIONNAIRE                           AGENT COMMERCIAL              000178598YMM19V20280816NN20070717A7138860045000000002143176000000000892990          
